espn_id,display_name,position,draft_year,draft_round,draft_pick,nfl_value,years_played,total_games,total_pass_yards,total_pass_tds,total_rush_yards,total_rush_tds,total_rec_yards,total_rec_tds,total_receptions,total_tackles,total_sacks,total_interceptions
4036163,Kelvin Harmon,WR,2019,6,206,Failed,1,15,11,0,0,0,365,0,30,4,0.0,0
4038436,Devin Harper,LB,2022,6,193,Failed,2,6,0,0,0,0,0,0,0,3,0.0,0
4429058,Jaylen Harrell,LB,2024,7,252,Failed,1,11,0,0,0,0,0,0,0,8,0.0,0
3925347,Damien Harris,RB,2019,3,87,Long_Term_Success,5,44,0,0,2218,21,304,0,43,0,0.0,0
547483,Davontae Harris,CB,2018,5,151,Long_Term_Success,5,22,0,0,0,0,0,0,0,52,0.0,0
3932144,Jacob Harris,WR,2021,4,141,Failed,2,5,0,0,0,0,6,0,1,2,0.0,0
546308,Marcell Harris,DB,2018,6,184,Long_Term_Success,5,48,0,0,0,0,0,0,0,94,1.0,1
4573152,Marcus Harris,DT,2024,7,247,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4241457,Najee Harris,RB,2021,1,24,Long_Term_Success,4,71,4,0,4395,28,1204,6,187,4,0.0,0
4575859,Nick Harris,C,2020,5,160,Long_Term_Success,4,4,0,0,0,0,0,0,0,2,0.0,0
548046,Tim Harris,CB,2019,6,198,Failed,1,1,0,0,0,0,0,0,0,1,0.0,0
3915297,Will Harris,DB,2019,3,81,Long_Term_Success,6,80,0,0,0,0,0,0,0,206,1.5,3
4692525,Anton Harrison,OT,2023,1,27,Failed,2,8,0,0,0,0,0,0,0,1,0.0,0
4040615,Malik Harrison,LB,2020,3,98,Long_Term_Success,5,66,0,0,0,0,0,0,0,93,2.0,0
4432708,Marvin Harrison Jr.,WR,2024,1,4,Made_Roster,1,17,0,0,0,0,885,8,62,1,0.0,0
3859006,Ronnie Harrison,LB,2018,3,93,Long_Term_Success,7,70,0,0,0,0,0,0,0,153,6.5,7
4426412,Zach Harrison,DE,2023,3,75,Short_Term_Success,2,28,0,0,0,0,0,0,0,18,4.0,0
4047839,N'Keal Harry,TE,2019,1,32,Long_Term_Success,4,37,0,0,56,0,735,5,66,1,0.0,0
4427404,Cam Hart,CB,2024,5,140,Failed,1,13,0,0,0,0,0,0,0,28,0.5,0
4240485,Pressley Harvin III,P,2021,7,254,Short_Term_Success,3,49,0,0,0,0,0,0,0,1,0.0,0
4040616,Dwayne Haskins,QB,2019,1,15,Made_Roster,2,16,2804,12,147,1,0,0,0,0,0.0,0
4372071,Hassan Haskins,RB,2022,4,131,Short_Term_Success,2,27,0,0,187,2,106,1,14,12,0.0,0
3858276,Jaylinn Hawkins,SAF,2020,4,134,Long_Term_Success,5,55,0,0,0,0,0,0,0,87,0.5,4
4686553,Tre Hawkins III,CB,2023,6,209,Failed,2,11,0,0,0,0,0,0,0,28,0.0,1
4039028,Daelin Hayes,LB,2021,5,171,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4248533,Josh Hayes,DB,2023,6,181,Made_Roster,2,21,0,0,0,0,0,0,0,31,0.0,0
4241382,Marquis Hayes,G,2022,7,257,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4362135,Christian Haynes,G,2024,3,81,Failed,1,2,0,0,0,0,0,0,0,0,0.0,0
559639,Marquis Haynes,LB,2018,4,136,Long_Term_Success,7,60,0,0,0,0,0,0,0,63,14.0,0
3136374,Phil Haynes,G,2019,4,124,Failed,2,6,0,0,0,0,0,0,0,0,0.0,0
4567111,DeMarcco Hellams,SAF,2023,7,224,Failed,1,11,0,0,0,0,0,0,0,22,0.0,0
4240596,C.J. Henderson,CB,2020,1,9,Long_Term_Success,4,47,0,0,0,0,0,0,0,129,1.0,3
4241597,Daiyan Henley,LB,2023,3,85,Short_Term_Success,2,25,0,0,0,0,0,0,0,85,1.0,1
4044138,Matt Hennessy,C,2020,3,78,Failed,2,6,0,0,0,0,0,0,0,0,0.0,0
4242358,Matt Henningsen,DT,2022,6,206,Short_Term_Success,2,24,0,0,0,0,0,0,0,15,1.0,0
4360308,KJ Henry,DE,2023,5,137,Failed,2,9,0,0,0,0,0,0,0,11,2.5,0
4038941,Justin Herbert,QB,2020,1,6,Long_Term_Success,5,81,21608,139,1229,13,0,0,3,6,0.0,0
4035886,Khalil Herbert,RB,2021,6,217,Long_Term_Success,4,52,0,0,1905,9,312,2,53,6,0.0,0
4429164,Nick Herbig,LB,2023,4,132,Short_Term_Success,2,25,0,0,0,0,0,0,0,29,8.5,0
4241961,Connor Heyward,TE,2022,6,208,Short_Term_Success,3,42,0,0,27,0,363,2,42,11,0.0,0
4242402,Elijah Hicks,SAF,2022,7,254,Short_Term_Success,3,29,0,0,0,0,0,0,0,49,0.0,0
4242333,Faion Hicks,CB,2022,7,232,Failed,1,2,0,0,0,0,0,0,0,1,0.0,0
4685232,Jaden Hicks,SAF,2024,4,133,Made_Roster,1,17,0,0,1,0,0,0,0,32,0.0,3
4426844,Elijah Higgins,TE,2023,6,197,Short_Term_Success,2,26,0,0,0,0,335,3,34,1,0.0,0
4239993,Tee Higgins,WR,2020,2,33,Long_Term_Success,5,74,0,0,28,0,5052,37,361,8,0.0,0
4037333,Alex Highsmith,LB,2020,3,102,Long_Term_Success,5,80,0,0,0,0,0,0,0,154,38.5,3
4373673,John Hightower,WR,2020,5,168,Failed,2,11,0,0,1,0,167,0,10,2,0.0,0
3116748,B.J. Hill,DE,2018,3,69,Long_Term_Success,7,114,0,0,0,0,0,0,0,148,26.0,3
4568662,Brandon Hill,SAF,2023,7,248,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4426422,Daxton Hill,DB,2022,1,31,Short_Term_Success,3,35,0,0,0,0,0,0,0,93,2.5,2
4361787,Trey Hill,C,2021,6,190,Failed,1,4,0,0,0,0,0,0,0,0,0.0,0
4427479,Jamal Hill,LB,2024,6,188,Failed,1,5,0,0,0,0,0,0,0,1,0.0,0
4038441,Justice Hill,RB,2019,4,113,Long_Term_Success,5,80,0,0,1293,6,838,5,113,17,0.0,0
3915522,K.J. Hill,WR,2020,7,220,Made_Roster,2,18,0,0,0,0,103,0,10,0,0.0,0
4042141,Trysten Hill,DT,2019,2,58,Long_Term_Success,4,24,0,0,0,0,0,0,0,23,1.5,0
4362642,Chasen Hines,G,2022,6,210,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3915239,Josh Hines-Allen,LB,2019,1,7,Long_Term_Success,6,91,0,0,0,0,0,0,0,157,54.0,2
4240542,Nate Hobbs,CB,2021,5,167,Long_Term_Success,4,51,0,0,0,0,0,0,0,182,3.0,3
4036133,T.J. Hockenson,TE,2019,1,8,Long_Term_Success,6,84,0,0,0,0,4195,24,397,4,0.0,0
4360786,Cooper Hodges,OT,2023,7,226,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4242540,Isaiah Hodgins,WR,2020,6,207,Short_Term_Success,3,27,0,0,0,0,742,8,69,0,0.0,0
3916449,Sterling Hofrichter,P,2020,7,228,Made_Roster,2,18,0,0,0,0,0,0,0,1,0.0,0
3116689,Cole Holcomb,LB,2019,5,173,Long_Term_Success,5,59,0,0,0,0,0,0,0,239,4.5,3
4373809,Jevon Holland,SAF,2021,2,36,Long_Term_Success,4,60,0,0,0,0,0,0,0,204,5.0,6
3122678,Justin Hollins,LB,2019,5,156,Long_Term_Success,5,61,0,0,0,0,0,0,0,66,10.5,0
3916676,Ka'dar Hollman,CB,2019,6,185,Made_Roster,3,20,0,0,0,0,0,0,0,24,0.0,0
4242973,Darnay Holmes,CB,2020,4,110,Long_Term_Success,5,53,0,0,0,0,0,0,0,101,1.5,4
3121414,Jalyn Holmes,DT,2018,4,102,Long_Term_Success,7,45,0,0,0,0,0,0,0,39,4.0,0
4037457,Travis Homer,RB,2019,6,204,Long_Term_Success,6,57,0,0,501,1,507,2,58,24,0.0,0
4240858,Hendon Hooker,QB,2023,3,68,Failed,1,3,62,0,2,0,0,0,0,0,0.0,0
4036134,Amani Hooker,SAF,2019,4,116,Long_Term_Success,6,78,0,0,6,0,34,0,2,227,0.0,13
3918003,Brycen Hopkins,TE,2020,4,136,Failed,3,14,0,0,0,0,243,0,17,1,0.0,0
4362847,Jaycee Horn,CB,2021,1,8,Long_Term_Success,4,37,0,0,0,0,0,0,0,98,2.0,5
4259989,Phil Hoskins,DT,2021,7,232,Failed,3,10,0,0,0,0,0,0,0,6,1.0,0
3116424,Travin Howard,LB,2018,7,231,Made_Roster,3,20,0,0,0,0,0,0,0,32,0.0,2
4360949,Jordan Howden,SAF,2023,5,146,Short_Term_Success,2,26,0,0,0,0,0,0,0,45,1.0,2
4426875,Sam Howell,QB,2022,5,144,Made_Roster,3,19,4139,22,300,6,4,0,1,1,0.0,0
4241416,Chuba Hubbard,RB,2021,4,126,Long_Term_Success,4,62,0,0,3175,22,749,2,121,3,0.0,0
3121416,Sam Hubbard,DE,2018,3,77,Long_Term_Success,7,108,0,0,0,0,2,1,1,235,42.5,1
4241344,Wyatt Hubert,DE,2021,7,235,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4046525,Khaleke Hudson,LB,2020,5,162,Long_Term_Success,5,42,0,0,0,0,0,0,0,58,1.0,0
4360853,Talanoa Hufanga,SAF,2021,5,180,Long_Term_Success,4,51,0,0,0,0,0,0,0,139,2.0,7
3895841,Mike Hughes,CB,2018,1,30,Long_Term_Success,7,81,0,0,0,0,0,0,0,199,0.0,3
4569609,Evan Hull,RB,2023,5,176,Failed,1,1,0,0,1,0,6,0,1,0,0.0,0
4241385,Creed Humphrey,C,2021,2,63,Long_Term_Success,4,26,0,0,0,0,0,0,0,3,0.0,0
4571162,Jalyx Hunt,LB,2024,3,94,Failed,1,13,0,0,0,0,0,0,0,19,3.0,0
3917592,Robert Hunt,OT,2020,2,39,Long_Term_Success,5,24,0,0,0,0,0,0,0,2,0.0,0
4040790,Jason Huntley,RB,2020,5,172,Failed,2,5,0,0,70,0,0,0,1,0,0.0,0
559716,Jalen Hurd,WR,2019,3,67,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3924365,Hayden Hurst,TE,2018,1,25,Long_Term_Success,7,87,0,0,0,0,2169,17,220,5,0.0,0
546726,Maurice Hurst,DT,2018,5,140,Long_Term_Success,6,57,0,0,0,0,0,0,0,55,10.0,2
4040715,Jalen Hurts,QB,2020,2,53,Long_Term_Success,5,85,16480,95,3514,65,3,0,1,4,0.0,0
4686422,Xavier Hutchinson,WR,2023,6,205,Short_Term_Success,2,30,0,0,49,0,302,0,29,3,0.0,0
4692590,Jalin Hyatt,WR,2023,3,73,Made_Roster,2,23,0,0,0,0,435,0,31,2,0.0,0
4242516,Noah Igbinoghene,CB,2020,1,30,Long_Term_Success,5,41,0,0,0,0,0,0,0,60,0.0,1
4426440,Siaki Ika,DT,2023,3,98,Failed,1,2,0,0,0,0,0,0,0,0,0.0,0
4362087,Keaontay Ingram,RB,2022,6,201,Made_Roster,3,19,0,0,134,1,47,0,8,1,0.0,0
4368003,Andrei Iosivas,WR,2023,6,206,Short_Term_Success,2,28,0,0,0,0,595,10,51,4,0.0,0
4596448,Bucky Irving,RB,2024,4,125,Made_Roster,1,18,0,0,1199,8,398,1,49,1,0.0,0
4426372,Adisa Isaac,LB,2024,3,93,Failed,1,3,0,0,0,0,0,0,0,2,0.0,0
3914328,Andy Isabella,WR,2019,2,62,Long_Term_Success,5,32,0,0,10,0,447,3,33,4,0.0,0
4036831,Keith Ismael,C,2020,5,156,Failed,1,3,0,0,0,0,0,0,0,0,0.0,0
4362502,D.J. Ivey,DB,2023,7,246,Failed,2,8,0,0,0,0,0,0,0,6,0.0,0
3124779,Joel Iyiegbuniwe,LB,2018,4,115,Long_Term_Success,5,28,0,0,0,0,0,0,0,27,0.0,0
4271632,Austin Jackson,OT,2020,1,18,Long_Term_Success,4,26,0,0,0,0,0,0,0,1,0.0,0
4373471,Brennan Jackson,LB,2024,5,154,Failed,1,4,0,0,0,0,0,0,0,2,0.0,0
4241007,D'Marco Jackson,LB,2022,5,161,Failed,2,13,0,0,0,0,0,0,0,9,0.0,0
3895791,Dane Jackson,CB,2020,7,239,Long_Term_Success,5,54,0,0,0,0,0,0,0,139,0.0,3
3843769,Donte Jackson,CB,2018,2,55,Long_Term_Success,7,92,0,0,0,0,0,0,0,257,1.0,19
4569511,Drake Jackson,DE,2022,2,61,Made_Roster,2,18,0,0,0,0,0,0,0,11,6.0,1
4427575,Jha'Quan Jackson,WR,2024,6,182,Failed,1,12,0,0,-5,0,8,0,1,0,0.0,0
3930040,Jonah Jackson,G,2020,3,75,Long_Term_Success,4,21,0,0,0,0,0,0,0,5,0.0,0
3144984,Josh Jackson,CB,2018,2,45,Long_Term_Success,5,38,0,0,0,0,0,0,0,73,0.0,0
3116136,Justin Jackson,RB,2018,7,251,Long_Term_Success,5,55,0,0,1219,5,631,1,80,9,0.0,0
3916387,Lamar Jackson,QB,2018,1,32,Long_Term_Success,7,111,21812,176,6814,36,13,0,1,11,0.0,0
4692680,McKinnley Jackson,DT,2024,3,97,Failed,1,7,0,0,0,0,0,0,0,6,1.0,0
3917853,Mike Jackson,CB,2019,5,158,Long_Term_Success,5,48,0,0,0,0,0,0,0,135,0.0,3
4052031,Tarron Jackson,DE,2021,6,191,Failed,1,13,0,0,0,0,0,0,0,12,1.0,0
4242436,Theo Jackson,DB,2022,6,204,Short_Term_Success,3,29,0,0,0,0,0,0,0,27,0.0,2
4047365,Josh Jacobs,RB,2019,1,24,Long_Term_Success,6,92,0,0,7038,62,1874,1,240,7,0.0,0
546852,Leon Jacobs,OLB,2018,7,230,Short_Term_Success,3,26,0,0,0,0,0,0,0,49,2.0,0
3121552,Natrell Jamerson,DB,2018,5,164,Failed,3,10,0,0,0,0,0,0,0,10,0.0,0
4429891,DJ James,CB,2024,6,192,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3691739,Derwin James,FS,2018,1,17,Long_Term_Success,6,86,0,0,0,0,0,0,0,368,17.0,9
3122899,Richie James,WR,2018,7,240,Long_Term_Success,5,72,0,0,5,0,1460,7,117,6,0.0,0
4361357,Javontae Jean-Baptiste,DE,2024,7,222,Failed,1,12,0,0,0,0,0,0,0,7,1.0,0
4036430,Shemar Jean-Charles,CB,2021,5,178,Long_Term_Success,4,19,0,0,0,0,0,0,0,15,0.0,1
4374033,Jermar Jefferson,RB,2021,7,257,Failed,2,6,0,0,96,2,33,0,5,0,0.0,0
4569448,Jordan Jefferson,DT,2024,4,116,Failed,1,8,0,0,0,0,0,0,0,4,1.0,0
4262921,Justin Jefferson,WR,2020,1,22,Long_Term_Success,5,79,89,0,31,1,7537,40,507,6,0.0,0
3821576,Malik Jefferson,LB,2018,3,78,Long_Term_Success,4,13,0,0,0,0,0,0,0,11,0.0,0
3930066,Van Jefferson,WR,2020,2,57,Long_Term_Success,5,77,0,0,38,0,2061,14,154,5,0.0,0
3122692,Jalen Jelks,DE,2019,7,241,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
559664,Elgton Jenkins,C,2019,2,44,Long_Term_Success,6,33,0,0,0,0,0,0,0,3,0.0,0
4432301,Kris Jenkins,DL,2024,2,49,Failed,1,14,0,0,0,0,0,0,0,9,3.0,0
4038457,Teven Jenkins,OT,2021,2,39,Long_Term_Success,4,15,0,0,0,0,0,0,0,3,0.0,0
3886598,Jauan Jennings,WR,2020,7,217,Long_Term_Success,4,65,21,1,-1,0,2159,14,175,5,0.0,0
3916071,Gary Jennings,WR,2019,4,120,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4241463,Jerry Jeudy,WR,2020,1,15,Long_Term_Success,5,74,0,0,43,0,4282,15,301,7,0.0,0
545427,Josey Jewell,ILB,2018,4,106,Long_Term_Success,7,84,0,0,0,0,0,0,0,274,12.5,3
4361748,Anthony Johnson Jr.,SAF,2023,7,242,Failed,2,12,0,0,0,0,0,0,0,19,0.0,1
4429168,Antonio Johnson,DB,2023,5,160,Short_Term_Success,2,27,0,0,0,0,0,0,0,57,1.0,2
4426479,Cornelius Johnson,WR,2024,7,253,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3957672,Darryl Johnson,OLB,2019,7,225,Long_Term_Success,4,23,0,0,0,0,0,0,0,19,2.0,0
4362294,Desjuan Johnson,DE,2023,7,259,Failed,2,13,0,0,0,0,0,0,0,6,4.0,0
3932905,Diontae Johnson,WR,2019,3,66,Long_Term_Success,6,92,0,0,140,0,4949,30,445,7,0.0,0
3126182,Isaiah Johnson,CB,2019,4,129,Failed,2,8,0,0,0,0,0,0,0,8,0.0,0
4371949,Jamar Johnson,SAF,2021,5,164,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3672862,Jaquan Johnson,DB,2019,6,181,Long_Term_Success,4,34,13,0,0,0,0,0,0,32,0.0,2
4243253,Jaylon Johnson,CB,2020,2,50,Long_Term_Success,5,69,0,0,0,0,0,0,0,155,0.0,7
4567962,Jermaine Johnson II,LB,2022,1,26,Short_Term_Success,3,32,0,0,0,0,0,0,0,45,10.0,1
3124537,KeeSean Johnson,WR,2019,6,174,Made_Roster,2,18,0,0,3,0,360,1,36,0,0.0,0
3916925,Kerryon Johnson,RB,2018,2,43,Short_Term_Success,3,32,0,0,1225,8,527,3,61,0,0.0,0
3910660,P.J. Johnson,DT,2019,7,229,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4243916,Patrick Johnson,LB,2021,7,234,Long_Term_Success,4,31,0,0,0,0,0,0,0,19,0.0,0
4426386,Roschon Johnson,RB,2023,4,115,Short_Term_Success,2,28,0,0,502,8,313,0,50,3,0.0,0
3121003,Taron Johnson,CB,2018,4,121,Long_Term_Success,7,112,0,0,0,0,0,0,0,357,9.0,7
4429148,Theo Johnson,TE,2024,4,107,Failed,1,11,0,0,0,0,331,1,29,0,0.0,0
3915411,Ty Johnson,RB,2019,6,186,Long_Term_Success,6,85,0,0,1430,5,1062,8,116,16,0.0,0
3928928,Clay Johnston,LB,2020,7,234,Made_Roster,3,22,0,0,0,0,0,0,0,17,0.0,0
4429025,Quentin Johnston,WR,2023,1,21,Short_Term_Success,2,33,0,0,15,0,1142,10,93,3,0.0,0
4249214,Andre Jones Jr.,DE,2023,7,233,Failed,2,5,0,0,0,0,0,0,0,2,0.0,0
4257188,Charlie Jones,WR,2023,4,131,Made_Roster,2,18,0,0,13,0,69,0,8,0,0.0,0
3917792,Daniel Jones,QB,2019,1,6,Long_Term_Success,6,72,15018,72,2281,15,16,0,1,6,0.0,0
3915525,Dre'Mont Jones,LB,2019,3,71,Long_Term_Success,6,83,0,0,0,0,0,0,0,96,30.5,1
4362851,Ernest Jones,LB,2021,3,103,Long_Term_Success,4,62,0,0,0,0,0,0,0,204,9.0,4
4035686,Jack Jones,CB,2022,4,121,Short_Term_Success,3,38,0,0,0,0,0,0,0,100,0.0,7
3121417,Jamarco Jones,OT,2018,5,168,Failed,3,4,0,0,0,0,0,0,0,0,0.0,0
4426448,Jarrian Jones,CB,2024,3,96,Failed,1,15,0,0,0,0,0,0,0,27,2.0,1
4685145,Jaylon Jones,DB,2023,7,221,Short_Term_Success,2,31,0,0,0,0,0,0,0,87,0.0,2
3116746,Justin Jones,DT,2018,3,84,Long_Term_Success,7,86,0,0,0,0,0,0,0,95,13.0,0
4241464,Mac Jones,QB,2021,1,15,Long_Term_Success,4,53,10822,56,437,2,0,0,0,1,0.0,0
4427636,Nic Jones,CB,2023,7,250,Failed,1,5,0,0,0,0,0,0,0,5,0.0,0
4036063,Patrick Jones II,DE,2021,3,90,Long_Term_Success,4,43,0,0,0,0,0,0,0,54,12.0,0
511651,Ronald Jones,RB,2018,2,38,Long_Term_Success,5,61,0,0,2383,19,593,1,77,3,0.0,0
4362139,Travis Jones,DT,2022,3,76,Short_Term_Success,3,47,0,0,0,0,0,0,0,43,3.5,0
4035693,Velus Jones Jr.,WR,2022,3,71,Short_Term_Success,3,26,0,0,165,1,135,1,12,1,0.0,0
4362504,Brevin Jordan,TE,2021,5,147,Long_Term_Success,4,31,0,0,0,0,608,6,54,1,0.0,0
4429939,Jawhar Jordan,RB,2024,6,205,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
5083871,Mike Jordan,G,2019,4,136,Long_Term_Success,5,16,0,0,0,0,0,0,0,4,0.0,0
4362629,Kelvin Joseph,CB,2021,2,44,Long_Term_Success,4,25,0,0,0,0,0,0,0,34,0.0,0
4360383,Kerby Joseph,DB,2022,3,97,Short_Term_Success,3,53,0,0,0,0,0,0,0,178,0.0,17
4034945,Vosean Joseph,LB,2019,5,147,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4361178,Cam Jurgens,C,2022,2,51,Failed,2,7,0,0,0,0,0,0,0,0,0.0,0
4240026,Joshua Kaindoh,DE,2021,4,144,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
546472,Peter Kalambayi,LB,2018,6,214,Made_Roster,3,19,0,0,0,0,0,0,0,19,0.0,0
4427677,Mohamed Kamara,LB,2024,5,158,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4427673,Calijah Kancey,DT,2023,1,19,Short_Term_Success,2,28,0,0,0,0,0,0,0,41,13.0,0
4430118,Sanoussi Kane,SAF,2024,7,250,Failed,1,6,0,0,0,0,0,0,0,5,0.0,0
4039029,Khalid Kareem,DE,2020,5,147,Long_Term_Success,5,25,0,0,0,0,0,0,0,16,1.0,0
4426659,George Karlaftis,DE,2022,1,30,Short_Term_Success,3,59,0,0,0,0,0,0,0,84,32.5,0
4566192,Joshua Karty,K,2024,6,209,Made_Roster,1,19,0,0,0,0,0,0,0,0,0.0,0
3917340,Kingsley Keke,DE,2019,5,150,Short_Term_Success,3,32,0,0,0,0,0,0,0,20,6.5,0
3910544,Joshua Kelley,RB,2020,4,112,Long_Term_Success,5,52,0,0,1170,6,327,0,51,1,0.0,0
550322,Jermaine Kelly,DB,2018,7,222,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3915381,John Kelly,RB,2018,6,176,Long_Term_Success,4,8,0,0,96,0,27,0,2,1,0.0,0
4427695,Kyu Blu Kelly,CB,2023,5,157,Failed,2,2,0,0,0,0,0,0,0,6,0.0,0
3843843,Arden Key,DE,2018,3,87,Long_Term_Success,7,97,0,0,0,0,0,0,0,87,26.5,0
4363417,Jaylen Key,SAF,2024,7,257,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4034779,Ko Kieft,TE,2022,6,218,Short_Term_Success,3,28,0,0,0,0,82,2,8,13,0.0,0
4385690,Dalton Kincaid,TE,2023,1,25,Short_Term_Success,2,34,0,0,0,0,1296,5,131,2,0.0,0
4596363,Kamren Kinchens,SAF,2024,3,99,Made_Roster,1,17,0,0,0,0,0,0,0,41,0.0,4
4431433,Kalen King,CB,2024,7,255,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4373474,Jarrett Kingston,G,2024,6,215,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4259491,Javon Kinlaw,DT,2020,1,14,Long_Term_Success,5,57,0,0,0,0,0,0,0,58,9.5,1
4362611,Darian Kinnard,G,2022,5,145,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3895856,Christian Kirk,WR,2018,2,47,Long_Term_Success,7,96,32,0,177,0,5356,31,424,7,0.0,0
548057,Micah Kiser,LB,2018,5,147,Made_Roster,3,21,0,0,0,0,0,0,0,55,0.0,0
4258595,Cole Kmet,TE,2020,2,43,Long_Term_Success,5,82,0,0,8,0,2608,19,261,6,0.0,0
4429996,Marshawn Kneeland,DE,2024,2,56,Failed,1,8,0,0,0,0,0,0,0,8,0.0,0
4686540,Tyrice Knight,LB,2024,4,118,Failed,1,12,0,0,0,0,0,0,0,34,1.5,0
3930086,Dawson Knox,TE,2019,3,96,Long_Term_Success,6,93,0,0,13,0,2597,29,225,5,0.0,0
4241263,Charlie Kolar,TE,2022,4,128,Made_Roster,3,22,0,0,2,0,271,2,21,5,0.0,0
4239719,Malcolm Koonce,DE,2021,3,79,Short_Term_Success,3,27,0,0,0,0,0,0,0,37,10.0,0
4572680,Tucker Kraft,TE,2023,3,78,Short_Term_Success,2,34,0,0,16,0,1112,10,91,4,0.0,0
4047178,Doug Kramer,C,2022,6,207,Failed,1,2,0,0,0,0,0,0,0,0,0.0,0
4361417,Zack Kuntz,TE,2023,7,220,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4430027,Sam LaPorta,TE,2023,2,34,Short_Term_Success,2,37,0,0,4,0,1842,19,173,4,0.0,0
4361861,Tyler Lacy,DE,2023,4,130,Made_Roster,2,19,0,0,0,0,0,0,0,12,0.0,0
4249128,Quentin Lake,SAF,2022,6,211,Short_Term_Success,3,36,0,0,0,0,0,0,0,116,3.0,0
4241389,CeeDee Lamb,WR,2020,1,17,Long_Term_Success,5,85,0,0,404,3,6655,39,520,11,0.0,0
3122793,Harold Landry III,LB,2018,2,41,Long_Term_Success,6,102,0,0,0,0,0,0,0,231,55.0,2
3134302,Jordan Lasley,WR,2018,5,162,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4602699,Kamari Lassiter,CB,2024,2,42,Made_Roster,1,16,0,0,0,0,0,0,0,40,0.0,4
4372026,Cameron Latu,TE,2023,3,101,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4426473,Laiatu Latu,DE,2024,1,15,Failed,1,14,0,0,0,0,0,0,0,15,4.0,0
4366963,Dylan Laube,RB,2024,6,208,Failed,1,6,0,0,0,0,0,0,0,1,0.0,0
548643,Kyle Lauletta,QB,2018,4,108,Failed,1,1,0,0,-2,0,0,0,0,0,0.0,0
4373956,Jonah Laulu,DT,2024,7,234,Failed,1,12,0,0,0,0,0,0,0,14,1.0,0
4035483,Dexter Lawrence,DT,2019,1,17,Long_Term_Success,6,93,0,0,0,0,0,0,0,149,30.0,0
4035452,Rashard Lawrence,DT,2020,4,131,Made_Roster,3,16,0,0,0,0,0,0,0,18,0.0,0
4360310,Trevor Lawrence,QB,2021,1,1,Long_Term_Success,4,62,14320,74,1117,14,-5,0,0,6,0.0,0
4046719,Justin Layne,CB,2019,3,83,Long_Term_Success,4,30,0,0,0,0,0,0,0,32,0.0,0
4240686,Richard LeCounte,SAF,2021,5,169,Failed,2,4,0,0,0,0,0,0,0,2,0.0,0
4426359,DeMarvin Leal,LB,2022,3,84,Made_Roster,3,19,0,0,0,0,0,0,0,13,1.0,0
4361653,Devin Leary,QB,2024,6,218,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4569474,Logan Lee,DT,2024,6,178,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
545757,Tanner Lee,QB,2018,6,203,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4430034,Xavier Legette,WR,2024,1,32,Failed,1,15,0,0,24,0,497,4,49,2,0.0,0
4242488,Deommodore Lenoir,CB,2021,5,172,Long_Term_Success,4,63,0,0,0,0,0,0,0,173,1.0,8
4368468,Titus Leo,DE,2023,6,211,Failed,1,1,0,0,0,0,0,0,0,4,0.0,0
4690171,Deane Leonard,CB,2022,7,236,Made_Roster,3,22,0,0,0,0,0,0,0,33,0.0,1
3122927,Rick Leonard,OT,2018,4,127,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4373079,KT Leveston,OL,2024,7,254,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4361418,Will Levis,QB,2023,2,33,Made_Roster,2,21,3899,21,240,1,0,0,0,0,0.0,0
4362647,Damien Lewis,G,2020,3,69,Long_Term_Success,5,23,0,0,0,0,0,0,0,4,0.0,0
3126245,Donnie Lewis,CB,2019,7,221,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
